"s0","n0","nparts","nunique","max_draws","log_nparts","log_nunique"
16,6975,"183787074979966561914811256420965",5000,5000,74.2913306761602,8.51719319141624
21,6975,"781357626020662630309665496100742847424",5000,5000,89.5540963006545,8.51719319141624
26,6975,"332099624879906839168384022858138399869554234",5000,5000,102.514008904592,8.51719319141624
34,6975,"9006559939222206989377655633782865960041600875987406",5000,5000,119.629792936663,8.51719319141624
4,8956,"4990283449",5000,5000,22.3307585485034,8.51719319141624
6,8956,"668570281978993",5000,5000,34.1361626407948,8.51719319141624
10,8956,"286499922758379185792450",5000,5000,54.0120252194255,8.51719319141624
16,8956,"7624939408373591446553438508266080",5000,5000,78.0167324448226,8.51719319141624
26,8956,"153291515737613707506138573898460855667564037587",5000,5000,108.648670624901,8.51719319141624
2,11499,"5749",3376,5000,8.65678120562329,8.12444685571585
3,11499,"11018917",4998,5000,16.2151240809976,8.5167931113949
4,11499,"10561630986",5000,5000,23.0804935527303,8.51719319141624
5,11499,"6076106214661",5000,5000,29.4353851815266,8.51719319141624
6,11499,"2331503075861429",5000,5000,35.3852895514389,8.51719319141624
8,11499,"131616670429028074082",5000,5000,46.3264253597541,8.51719319141624
10,11499,"2706168033090091885476785",5000,5000,56.2575758561634,8.51719319141624
13,11499,"1853521584905297066619689078152",5000,5000,69.6946401788466,8.51719319141624
16,11499,"317783939846263214863243348888332899",5000,5000,81.7466797862178,8.51719319141624
21,11499,"15475810509555033138688878516105682079160775",5000,5000,99.4478520983645,8.51719319141624
26,11499,"72441789357301582485038988717425419768830719750245",5000,5000,114.806867797657,8.51719319141624
34,11499,"82365854044862145348164407076037363586944410647158097252028",5000,5000,135.658521259032,8.51719319141624
4,14765,"22357646041",5000,5000,23.8304342042442,8.51719319141624
6,14765,"8134204230081007",5000,5000,36.6348543102783,8.51719319141624
10,14765,"25597799192165140544273352",5000,5000,58.504548610591,8.51719319141624
16,14765,"13312484462090847373639911163198944730",5000,5000,85.4817656240877,8.51719319141624
26,14765,"34966331653863233693337727241099870306829410992794559",5000,5000,120.986225388465,8.51719319141624
2,18959,"9479",3903,5000,9.15683410445304,8.26950076718061
3,18959,"29953640",5000,5000,17.215161411034,8.51719319141624
4,18959,"47331742420",5000,5000,24.5804469944696,8.51719319141624
5,18959,"44884691087562",5000,5000,31.4351178968045,8.51719319141624
6,18959,"28384329906976220",5000,5000,37.8846136239613,8.51719319141624
8,18959,"4348701167127850544215",5000,5000,49.8241641711215,8.51719319141624
10,18959,"242335798711673486650845264",5000,5000,60.7523665941715,8.51719319141624
13,18959,"738054631217854463118760624133905",5000,5000,75.6815706377225,8.51719319141624
16,18959,"559679620397727441070870367514250652868",5000,5000,89.2204278613669,8.51719319141624
21,18959,"319863027029985175716593242997803178111491634632",5000,5000,109.384222048359,8.51719319141624
26,18959,"17148092509175057719925156570545570715200071394031011561",5000,5000,127.18148196515,8.51719319141624
34,18959,"903998325215676879085283354242968399556546169002667120179224388136",5000,5000,151.869688366378,8.51719319141624
4,24344,"100199797157",5000,5000,25.3304320012139,8.51719319141624
6,24344,"99048353218286709",5000,5000,39.1343845421552,8.51719319141624
10,24344,"2295140717410440767395533064",5000,5000,63.0005916672479,8.51719319141624
16,24344,"23585800107753233334053177594041165491013",5000,5000,92.9614634673616,8.51719319141624
26,24344,"8509308540251459815262138241319452255707827178211790246370",5000,5000,133.38851098733,8.51719319141624
2,31258,"15629",4278,5000,9.65688344184219,8.36124088964235
3,31258,"81421880",5000,5000,18.2151545909224,8.51719319141624
4,31258,"212110783425",5000,5000,26.0803745384552,8.51719319141624
5,31258,"331582178456036",5000,5000,33.4348967936442,8.51719319141624
6,31258,"345624680767892409",5000,5000,40.3841298435497,8.51719319141624
8,31258,"143796893703586355090139",5000,5000,53.3226887964236,8.51719319141624
10,31258,"21742614941758752757792831778",5000,5000,65.2490716678085,8.51719319141624
13,31258,"295345770900892670596492246896211012",5000,5000,81.6734548435136,8.51719319141624
16,31258,"995682812242980929705832189315357035994198",5000,5000,96.7042473720293,8.51719319141624
21,31258,"6775663664874224660179359849090972417564012798226536",5000,5000,119.34517706258,8.51719319141624
26,31258,"4260899120777634989876534564264131711829462963461199442285633",5000,5000,139.604585778869,8.51719319141624
34,31258,"11089537051336557234558910843310554833786909273881245738508153530063679990",5000,5000,168.192128751368,8.51719319141624
4,40135,"448993205235",5000,5000,26.8302735914673,8.51719319141624
6,40135,"1205996448687514198",5000,5000,41.6338378274899,8.51719319141624
10,40135,"206009353898945050221302347585",5000,5000,67.4977190858744,8.51719319141624
16,40135,"42088270329923452025071176535928679521363624",5000,5000,100.448342993127,8.51719319141624
26,40135,"2148539038158321047164401596088932415746314261925617368751415474",5000,5000,145.827648952652,8.51719319141624
